case_id,seed,timestamp,S,mu,delta,lf_success,lf_peak_force,lf_safety_violated,lf_max_rotation_deg,lf_wall_time,lf_connector_failed_t,hf_success,hf_peak_force,hf_safety_violated,hf_max_rotation_deg,hf_wall_time,hf_connector_failed_t,hf_failure_sequence,hf_n_failed,force_discrepancy,adequate_label,success_agree,safety_agree,speedup_ratio,phase
834,876,2026-09-21T15:19:38,23.9333786887103,0.21740880701880003,0.0036893428531225964,1,1.2053813736771335,0,0.001206352632988694,0.006082763022277504,0.0,1,1.2488838302978165,0,0.050622201072282734,0.009567136003170162,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.03483306898953853,1,1,1,1.5728273431221131,boundary
835,877,2026-09-21T15:19:38,62.66594716247805,0.5347765025097972,0.004460274607080186,1,1.1880951275527791,0,0.0006459686606841192,0.005961764021776617,0.0,1,1.185759799283227,0,0.011238933121969429,0.009197386971209198,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0019694783639687,1,1,1,1.542729121383164,boundary
836,878,2026-09-21T15:19:38,72.48873500648982,0.7589624958394753,0.002463483954820128,0,11.299109177908026,1,0.0267389948160572,0.003183351014740765,0.0,1,1.186461203874317,0,0.002384520438410355,0.011460739013273269,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,8.523370120330503,0,0,0,3.6002121538603147,boundary
838,880,2026-09-21T15:19:38,87.96378081989742,0.7224946284862553,0.005740825658202009,1,1.2358241219274841,0,0.005494723928909722,0.006157578027341515,0.0,0,1.2131765024521937,1,0.02254579198265653,0.007887188985478133,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.01866803340611432,0,0,0,1.280891439857785,boundary
837,879,2026-09-21T15:19:38,50.60348769640766,0.29244630308533326,0.007131055356585874,1,1.261389368963312,0,0.001352296153113342,0.0061757490038871765,0.0,1,1.1858681654535839,0,0.2788889666175236,0.010179731994867325,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.06368431644409811,1,1,1,1.6483396570132527,boundary
839,881,2026-09-21T15:19:38,65.71340908069641,0.5573361536580802,0.006670382193463876,1,1.186133034203632,0,0.0005234249116289097,0.006033317011315376,0.0,0,1.5602840245543244,1,0.011549380837037777,0.00886214099591598,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2397967193553519,0,0,0,1.4688671222306395,boundary
840,882,2026-09-21T15:19:38,23.211433551283292,0.2920104987818287,0.005161518497627656,1,1.2167247610144385,0,0.0017046355344196703,0.006167737999930978,0.0,1,1.315091480950343,0,0.019143500201397996,0.00959018903085962,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.07479838578592288,1,1,1,1.5548956572031662,boundary
841,883,2026-09-21T15:19:38,56.69960987854458,0.38173190813755764,0.004430164183148488,1,1.1912619537971523,0,0.0008367031710154778,0.00604180694790557,0.0,1,1.433455406190608,0,0.09471320021622587,0.009882706974167377,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1689577864421204,0,1,1,1.635720415991325,boundary
842,884,2026-09-21T15:19:38,68.87884791376065,0.7791046145353678,0.0069348992854440005,1,1.247261503134652,0,0.006505362641491757,0.005996412015520036,0.0,1,1.2195524923839354,0,0.016553803451305554,0.010286433040164411,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02272063804039463,1,1,1,1.7154313301922641,boundary
843,885,2026-09-21T15:19:38,30.178845841153805,0.7724913468042289,0.006896019062404776,1,1.2434200294340607,0,0.006164754380446882,0.005946071993093938,0.0,1,1.2174053847904918,0,0.01778916282649096,0.010231410968117416,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.021368925231134834,1,1,1,1.7207008223244997,boundary
844,886,2026-09-21T15:19:38,69.43621786732598,0.18980223007174762,0.005540095453608205,1,1.246220528618601,0,0.0013493841621745988,0.0060958979884162545,0.0,1,1.1856112210377834,0,0.023132142775713592,0.0093660150305368,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.05112072701856295,1,1,1,1.536445499635098,boundary
845,887,2026-09-21T15:19:38,103.23855510254415,0.5930740102072133,0.005960012790363629,1,1.187081315531375,0,0.00055856971491337,0.006107047025579959,0.0,1,1.1862730681196776,0,0.013911582055121184,0.009555564960464835,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0006813333568961655,1,1,1,1.5646784641481266,boundary
846,888,2026-09-21T15:19:38,95.18826713703262,0.4061766779157854,0.0059593644925579475,1,1.2035914615281769,0,0.0008171263107668967,0.005997768021188676,0.0,0,1.728405188609681,1,0.3803466370564505,0.010706085013225675,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.30364044874434865,0,0,0,1.7850115201861165,boundary
847,889,2026-09-21T15:19:38,37.92600005887179,0.2206935432825888,0.0038223736536085635,1,1.2069092934221204,0,0.0012203845079863183,0.005909633997362107,0.0,1,1.240866507696097,0,0.022513994513525582,0.00974967097863555,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.027365727145802782,1,1,1,1.6497926915588217,boundary
848,890,2026-09-21T15:19:38,67.68491549964372,0.6123565098915541,0.004521274216281385,1,1.205375364477694,0,0.0024821513562220615,0.006143512029666454,0.0,1,1.1956663199384474,0,0.015503437780730003,0.00972644001012668,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.008120195724628507,1,1,1,1.5832051704560188,boundary
849,891,2026-09-21T15:19:38,75.1739878784735,0.43014217731969817,0.00271337208378349,0,13.944487707133066,1,0.04404523314878539,0.0015381720149889588,0.0,1,1.1859531189532837,0,0.006081336451593431,0.010064385016448796,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,10.758042948139805,0,0,0,6.543081604901672,boundary
